,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
35,ABC,1995-05-24,0.00550719398443,0.00563596043731,0.00556659185373,0.00569550511258,1676800,0.000936263120384,0.053879,2.40977,0.088228,528.590027,531.909973,525.570007,528.609985,391770000.0,528.609985
36,ABC,1995-05-25,0.00569709722527,0.00563596043731,0.00556659185373,0.00569550511258,209600,0.000936263120384,0.0,2.410169,0.08284,528.369995,529.039978,524.890015,528.590027,341820000.0,528.590027
37,ABC,1995-05-26,0.00569709722527,0.00563596043731,0.00556659185373,0.00569550511258,64000,0.000936263120384,0.0,2.410547,0.077452,528.590027,528.590027,522.51001,523.650024,291220000.0,523.650024
38,ABC,1995-05-30,0.00563379614499,0.00569858221995,0.00556659185373,0.00563222172244,558400,0.000925860368451,-0.026939,2.410215,0.043778,523.650024,525.580017,521.380005,523.580017,283020000.0,523.580017
39,ABC,1995-05-31,0.00572873763724,0.00569858221995,0.00569455948255,0.00575878850272,487200,0.000946666258477,0.053879,2.411247,0.086881,523.700012,533.409973,522.169983,533.400024,358180000.0,533.400024
40,ABC,1995-06-01,0.00579205897386,0.00601169113313,0.00575854329696,0.00582207189286,1427200,0.00095706901041,0.026939,2.412886,0.099677,533.400024,534.210022,530.049988,533.48999,345920000.0,533.48999
41,ABC,1995-06-02,0.00582369938583,0.00613693469841,0.00588651092578,0.00607520545342,1112800,0.000998680790463,0.107758,2.417012,0.176454,533.48999,536.909973,529.549988,532.51001,366000000.0,532.51001
42,ABC,1995-06-05,0.00607690370695,0.00613693469841,0.00614244618343,0.00610683702314,799200,0.00100388042871,0.013465,2.421259,0.154899,532.51001,537.72998,532.469971,535.599976,337520000.0,535.599976
43,ABC,1995-06-06,0.00620350586751,0.00613693469841,0.00614244618343,0.00607520545342,264800,0.000998680790463,-0.013465,2.425007,0.111801,535.599976,537.090027,535.140015,535.549988,340490000.0,535.549988
44,ABC,1995-06-07,0.00607690370695,0.00613693469841,0.00607846236901,0.00613848884355,469600,0.0010090835424,0.026939,2.429187,0.114495,535.549988,535.549988,531.659973,533.130005,327790000.0,533.130005
45,ABC,1995-06-08,0.00614020478723,0.00607431291577,0.0060144785546,0.00594863867314,68000,0.000977874900437,-0.080818,2.431429,0.022901,533.130005,533.559998,531.650024,532.349976,289880000.0,532.349976
46,ABC,1995-06-09,0.00607690370695,0.00601169113313,0.0060144785546,0.00601192206328,249600,0.00098827803853,0.02694,2.434149,0.036371,532.349976,532.349976,526.0,527.940002,327570000.0,527.940002
47,ABC,1995-06-12,0.00595030154639,0.00601169113313,0.0060144785546,0.00607520545342,95200,0.000998680790463,0.026939,2.437316,0.047146,527.940002,532.539978,527.940002,530.880005,289920000.0,530.880005
48,ABC,1995-06-13,0.00607690370695,0.00601169113313,0.0060144785546,0.00594863867314,504800,0.000977874900437,-0.053879,2.439255,0.020203,530.880005,536.22998,530.880005,536.049988,339660000.0,536.049988
49,ABC,1995-06-14,0.00595030154639,0.00588644756786,0.00588651092578,0.00594863867314,649600,0.000977874900437,0.0,2.441116,0.028285,536.049988,536.47998,533.830017,536.469971,330770000.0,536.469971
50,ABC,1995-06-15,0.00582369938583,0.00588644756786,0.00588651092578,0.00585370346258,700800,0.000962269034819,-0.040413,2.440038,0.070045,536.47998,539.070007,535.559998,537.119995,334700000.0,537.119995
51,ABC,1995-06-16,0.00595030154639,0.00588644756786,0.00588651092578,0.005885355283,432000,0.000967472148503,0.013474,2.441116,0.048489,537.51001,539.97998,537.119995,539.830017,442740000.0,539.830017
52,ABC,1995-06-19,0.00582369938583,0.00601169113313,0.00588651092578,0.00607520545342,398400,0.000998680790463,0.080818,2.443002,0.033675,539.830017,545.219971,539.830017,545.219971,322990000.0,545.219971
53,ABC,1995-06-20,0.00614020478723,0.00607431291577,0.0060144785546,0.00594863867314,120800,0.000977874900437,-0.053879,2.444618,0.014816,545.219971,545.440002,543.429993,544.97998,382370000.0,544.97998
54,ABC,1995-06-21,0.00601360262667,0.00613693469841,0.0060144785546,0.00607520545342,1254400,0.000998680790463,0.053879,2.446773,0.041757,544.97998,545.929993,543.900024,543.97998,398210000.0,543.97998
55,ABC,1995-06-22,0.00607690370695,0.00613693469841,0.00611046451363,0.00604357388369,284800,0.000993481152214,-0.013465,2.448928,0.024251,543.97998,551.070007,543.97998,551.070007,421000000.0,551.070007
56,ABC,1995-06-23,0.00601360262667,0.00607431291577,0.0060144785546,0.00613848884355,276800,0.0010090835424,0.040404,2.451891,0.059267,551.070007,551.070007,548.22998,549.710022,321660000.0,549.710022
57,ABC,1995-06-26,0.00614020478723,0.00607431291577,0.0060144785546,0.00604357388369,39200,0.000993481152214,-0.040404,2.453777,0.02021,549.710022,549.789978,544.059998,544.130005,296720000.0,544.130005
58,ABC,1995-06-27,0.00614020478723,0.00607431291577,0.0060144785546,0.00601192206328,632000,0.00098827803853,-0.013474,2.454046,0.004042,544.109985,547.070007,542.190002,542.429993,346950000.0,542.429993
59,ABC,1995-06-28,0.00595030154639,0.00607431291577,0.0060144785546,0.00594863867314,495200,0.000977874900437,-0.02694,2.454046,0.022898,542.429993,546.330017,540.719971,544.72998,368060000.0,544.72998
60,ABC,1995-06-29,0.00595030154639,0.00607431291577,0.00588651092578,0.00582207189286,940800,0.00095706901041,-0.053879,2.454585,0.07543,544.72998,546.25,540.789978,543.869995,313080000.0,543.869995
61,ABC,1995-06-30,0.00588700046611,0.00582382578522,0.00582252711137,0.00577460454071,737600,0.000949266270681,-0.020206,2.456605,0.090921,543.869995,546.820007,543.51001,544.75,311650000.0,544.75
62,ABC,1995-07-03,0.00576039830555,0.00576120400259,0.00575854329696,0.00569550511258,96800,0.000936263120384,-0.033673,2.456874,0.10843,544.75,547.099976,544.429993,547.090027,117900000.0,547.090027
63,ABC,1995-07-05,0.00588700046611,0.00582382578522,0.00575854329696,0.00569550511258,228800,0.000936263120384,0.0,2.457952,0.097654,547.090027,549.97998,546.280029,547.26001,357850000.0,547.26001
64,ABC,1995-07-06,0.00588700046611,0.00582382578522,0.00569455948255,0.00569550511258,1457600,0.000936263120384,0.0,2.457952,0.08149,547.26001,553.98999,546.590027,553.98999,420500000.0,553.98999
65,ABC,1995-07-07,0.00569709722527,0.00576120400259,0.00575854329696,0.00582207189286,199200,0.00095706901041,0.053879,2.460107,0.018182,553.900024,556.570007,553.049988,556.369995,466540000.0,556.369995
66,ABC,1995-07-10,0.00576039830555,0.00582382578522,0.00569455948255,0.00569550511258,1148000,0.000936263120384,-0.053879,2.460646,0.053203,556.369995,558.47998,555.77002,557.190002,409700000.0,557.190002
67,ABC,1995-07-11,0.00576039830555,0.00569858221995,0.00569455948255,0.00569550511258,418400,0.000936263120384,0.0,2.461454,0.038386,556.780029,557.190002,553.799988,554.780029,376770000.0,554.780029
68,ABC,1995-07-12,0.00563379614499,0.00576120400259,0.00569455948255,0.00582207189286,1061600,0.00095706901041,0.053879,2.46334,0.023575,555.27002,561.559998,554.27002,560.890015,416360000.0,560.890015
69,ABC,1995-07-13,0.00569709722527,0.00576120400259,0.00569455948255,0.00579044032313,2342400,0.000951869372162,-0.013465,2.463609,0.016844,560.890015,562.0,559.070007,561.0,387500000.0,561.0
70,ABC,1995-07-14,0.00576039830555,0.00569858221995,0.00569455948255,0.00566387354285,420800,0.000931063482135,-0.053879,2.462531,0.030301,561.0,561.0,556.409973,559.890015,312930000.0,559.890015
71,ABC,1995-07-17,0.00563379614499,0.00569858221995,0.00569455948255,0.00575878850272,941600,0.000946666258477,0.040405,2.46307,0.010777,560.340027,562.940002,559.450012,562.719971,322540000.0,562.719971
72,ABC,1995-07-18,0.00563379614499,0.00569858221995,0.00563057566814,0.00563222172244,119200,0.000925860368451,-0.053879,2.462531,0.040408,562.549988,562.719971,556.859985,558.460022,372230000.0,558.460022
73,ABC,1995-07-19,0.00550719398443,0.00557333865468,0.00556659185373,0.00550565494216,28800,0.000905054478425,-0.053879,2.460915,0.086205,556.580017,558.460022,542.51001,550.97998,489850000.0,550.97998
74,ABC,1995-07-20,0.00557049506471,0.00551071687204,0.00543862422491,0.00544237155202,62400,0.000894651726491,-0.026939,2.459837,0.102368,550.97998,554.429993,549.099976,553.539978,383380000.0,553.539978
75,ABC,1995-07-21,0.00538059182386,0.00551071687204,0.00543862422491,0.00541073998229,53600,0.000889451702083,-0.013466,2.45849,0.098324,553.340027,554.72998,550.909973,553.619995,431830000.0,553.619995
76,ABC,1995-07-24,0.00563379614499,0.00569858221995,0.00543862422491,0.00575878850272,757600,0.000946666258477,0.148163,2.460106,0.047145,553.619995,557.210022,553.619995,556.630005,315300000.0,556.630005
77,ABC,1995-07-25,0.00579205897386,0.00576120400259,0.00569455948255,0.0057271366823,179200,0.000941463144792,-0.013474,2.461453,0.032324,556.630005,561.75,556.340027,561.099976,373200000.0,561.099976
78,ABC,1995-07-26,0.00582369938583,0.00576120400259,0.00569455948255,0.00563222172244,5600,0.000925860368451,-0.040405,2.4628,1e-06,561.099976,563.780029,560.849976,561.609985,393470000.0,561.609985
79,ABC,1995-07-27,0.00563379614499,0.00576120400259,0.00569455948255,0.00582207189286,916000,0.00095706901041,0.080818,2.465494,0.079473,561.609985,565.330017,561.609985,565.219971,356570000.0,565.219971
80,ABC,1995-07-28,0.00582369938583,0.00576120400259,0.00569455948255,0.00563222172244,63200,0.000925860368451,-0.080818,2.466706,2e-06,565.219971,565.400024,562.039978,562.929993,311590000.0,562.929993
81,ABC,1995-07-31,0.0056654568133,0.00569858221995,0.00569455948255,0.00563222172244,31200,0.000925860368451,0.0,2.469131,0.00539,562.929993,563.48999,560.059998,562.059998,291950000.0,562.059998
82,ABC,1995-08-01,0.00563379614499,0.00557333865468,0.00559859399834,0.00563222172244,84800,0.000925860368451,0.0,2.472094,0.00539,562.059998,562.109985,556.669983,559.640015,332210000.0,559.640015
83,ABC,1995-08-02,0.00549137352524,0.00547941600021,0.00531065659609,0.00531580477174,7999200,0.000873845836465,-0.134697,2.471555,0.121225,559.640015,565.619995,557.869995,558.799988,374330000.0,558.799988
84,ABC,1995-08-03,0.00528565033162,0.00532285152413,0.00531065659609,0.00537908816188,2161600,0.000884248588398,0.026939,2.469939,0.091592,558.799988,558.799988,554.099976,558.75,353110000.0,558.75
85,ABC,1995-08-04,0.00538059182386,0.00532285152413,0.00531065659609,0.00537908816188,1005600,0.000884248588398,0.0,2.467245,0.090245,558.75,559.570007,557.909973,558.940002,314740000.0,558.940002
86,ABC,1995-08-07,0.00544389290414,0.00538547330676,0.0053426587407,0.00528417320201,1212800,0.000868645812057,-0.040405,2.463743,0.110446,558.940002,561.23999,558.940002,560.030029,277050000.0,560.030029
87,ABC,1995-08-08,0.00534893115555,0.00538547330676,0.00518268896727,0.00512595460132,157600,0.000842636808346,-0.067353,2.458894,0.152207,560.030029,561.530029,558.320007,560.390015,306090000.0,560.390015
88,ABC,1995-08-09,0.0052539896633,0.00519760795885,0.00505472133844,0.00518923799146,3574400,0.000853039946439,0.02694,2.455122,0.106409,560.390015,561.590027,559.289978,559.710022,303390000.0,559.710022
89,ABC,1995-08-10,0.00519068858302,0.00513498617622,0.00505472133844,0.00506267121118,168000,0.000832234056412,-0.053879,2.449195,0.127961,559.710022,560.630005,556.049988,557.450012,306660000.0,557.450012
90,ABC,1995-08-11,0.00519068858302,0.00513498617622,0.00511870515285,0.00509430278091,289600,0.000837433694661,0.013465,2.442999,0.091597,557.450012,558.5,553.039978,555.109985,267850000.0,555.109985
91,ABC,1995-08-14,0.00515904817105,0.00513498617622,0.00511870515285,0.00518923799146,150400,0.000853039946439,0.040414,2.435456,0.032325,555.109985,559.73999,554.76001,559.73999,264920000.0,559.73999
92,ABC,1995-08-15,0.00506408642246,0.00513498617622,0.00511870515285,0.00518923799146,596800,0.000853039946439,0.0,2.427644,0.013467,559.73999,559.97998,555.219971,558.570007,330070000.0,558.570007
93,ABC,1995-08-16,0.00531729074358,0.0054480950894,0.00524667278168,0.00550565494216,1267200,0.000905054478425,0.134697,2.422795,0.113148,558.570007,559.97998,557.369995,559.969971,390170000.0,559.969971
94,ABC,1995-08-17,0.00544389290414,0.00576120400259,0.00550260803932,0.00579044032313,2328800,0.000951869372162,0.121232,2.419832,0.216869,559.969971,559.969971,557.419983,559.039978,354460000.0,559.039978
95,ABC,1995-08-18,0.00582369938583,0.00582382578522,0.00569455948255,0.005885355283,368000,0.000967472148503,0.040405,2.419293,0.235722,559.039978,561.23999,558.340027,559.210022,320490000.0,559.210022
96,ABC,1995-08-21,0.00588700046611,0.00582382578522,0.00585452925599,0.00582207189286,1081600,0.00095706901041,-0.02694,2.417677,0.185884,559.210022,563.340027,557.890015,558.109985,303200000.0,558.109985
97,ABC,1995-08-22,0.00582369938583,0.00582382578522,0.00582252711137,0.00575878850272,442400,0.000946666258477,-0.026939,2.414983,0.132005,558.109985,559.52002,555.869995,559.52002,290890000.0,559.52002
98,ABC,1995-08-23,0.00576039830555,0.00569858221995,0.00563057566814,0.0055689383323,252000,0.000915457230358,-0.080819,2.41175,0.035022,559.52002,560.0,557.080017,557.140015,291890000.0,557.140015
99,ABC,1995-08-24,0.00557049506471,0.00569858221995,0.00563057566814,0.00569550511258,229600,0.000936263120384,0.053879,2.409595,0.061962,557.140015,558.630005,555.200012,557.460022,299200000.0,557.460022
100,ABC,1995-08-25,0.00576039830555,0.00569858221995,0.00563057566814,0.00569550511258,24800,0.000936263120384,0.0,2.408248,0.036369,557.460022,561.309998,557.460022,560.099976,255990000.0,560.099976
101,ABC,1995-08-28,0.00560213547667,0.00569858221995,0.00563057566814,0.0055689383323,108000,0.000915457230358,-0.053879,2.405554,0.033674,560.099976,562.219971,557.98999,559.049988,267860000.0,559.049988
102,ABC,1995-08-29,0.00557049506471,0.00569858221995,0.00563057566814,0.00566387354285,36000,0.000931063482135,0.040414,2.402052,0.013465,559.049988,560.01001,555.710022,560.0,311290000.0,560.0
103,ABC,1995-08-30,0.00557049506471,0.00569858221995,0.00563057566814,0.00575878850272,228000,0.000946666258477,0.040405,2.400436,0.016164,560.0,561.52002,559.48999,560.919983,329840000.0,560.919983
104,ABC,1995-08-31,0.00576039830555,0.00569858221995,0.00569455948255,0.00575878850272,50400,0.000946666258477,0.0,2.397742,0.017511,561.090027,562.359985,560.48999,561.880005,300920000.0,561.880005
105,ABC,1995-09-01,0.00563379614499,0.00569858221995,0.00569455948255,0.0057271366823,207200,0.000941463144792,-0.013474,2.395048,0.010772,561.880005,564.619995,561.01001,563.840027,256730000.0,563.840027
106,ABC,1995-09-05,0.00569709722527,0.00569858221995,0.00575854329696,0.0057271366823,684000,0.000941463144792,0.0,2.391546,0.014813,563.859985,569.200012,563.840027,569.169983,332670000.0,569.169983
107,ABC,1995-09-06,0.0056654568133,0.00572990313075,0.00572656162717,0.00579044032313,587200,0.000951869372162,0.026948,2.389391,0.040414,569.169983,570.530029,569.0,570.169983,369540000.0,570.169983
108,ABC,1995-09-07,0.00595030154639,0.00588644756786,0.00563057566814,0.0055689383323,257600,0.000915457230358,-0.094293,2.385619,0.053879,570.169983,571.109985,569.22998,570.289978,321720000.0,570.289978
109,ABC,1995-09-08,0.00576039830555,0.00569858221995,0.00563057566814,0.0055689383323,544800,0.000915457230358,0.0,2.382386,0.048491,570.289978,572.679993,569.27002,572.679993,317940000.0,572.679993
110,ABC,1995-09-11,0.00576039830555,0.00569858221995,0.00563057566814,0.0055689383323,570400,0.000915457230358,0.0,2.380231,0.043103,572.679993,575.150024,572.679993,573.909973,296840000.0,573.909973
111,ABC,1995-09-12,0.0056654568133,0.00569858221995,0.00563057566814,0.00566387354285,1880800,0.000931063482135,0.040414,2.379288,0.00673,573.909973,576.51001,573.109985,576.51001,344540000.0,576.51001
112,ABC,1995-09-13,0.00576039830555,0.00569858221995,0.00575854329696,0.00575878850272,460800,0.000946666258477,0.040405,2.379827,0.029634,576.51001,579.719971,575.469971,578.77002,384380000.0,578.77002
113,ABC,1995-09-14,0.00557049506471,0.00645004361159,0.00563057566814,0.00651818918439,1176000,0.00107150121248,0.323273,2.386831,0.32058,578.77002,583.98999,578.77002,583.609985,382880000.0,583.609985
114,ABC,1995-09-15,0.00652001126892,0.00645004361159,0.00646236525548,0.00651818918439,252000,0.00107150121248,0.0,2.393835,0.288253,583.609985,585.070007,581.789978,583.349976,459370000.0,583.349976
115,ABC,1995-09-18,0.00639340910836,0.00645004361159,0.00633439762666,0.00645490579425,144800,0.00106109846054,-0.026939,2.399223,0.230333,583.349976,583.369995,579.359985,582.77002,326090000.0,582.77002
116,ABC,1995-09-19,0.00636174844004,0.00657528717686,0.00639838144107,0.00664475596467,294400,0.0010923071025,0.080818,2.407305,0.272088,582.780029,584.23999,580.75,584.200012,371170000.0,584.200012
117,ABC,1995-09-20,0.00677321559004,0.00676315252477,0.00671830051312,0.00683460613509,469600,0.00112351574446,0.080818,2.417003,0.308456,584.200012,586.77002,584.179993,586.77002,400050000.0,586.77002
118,ABC,1995-09-21,0.00677321559004,0.00695101787269,0.00671830051312,0.00702445630551,1646400,0.00115472477258,0.080819,2.42724,0.327314,586.77002,586.789978,580.909973,583.0,367100000.0,583.0
119,ABC,1995-09-22,0.00683651667032,0.00682577430741,0.00691025195635,0.00683460613509,427200,0.00112351574446,-0.080819,2.43613,0.192616,583.0,583.0,578.25,581.72998,370790000.0,581.72998
120,ABC,1995-09-25,0.00677321559004,0.00682577430741,0.00684626814194,0.00689788952523,256000,0.00113391888255,0.02694,2.446636,0.162983,581.72998,582.140015,579.5,581.809998,273120000.0,581.809998
121,ABC,1995-09-26,0.00677321559004,0.00682577430741,0.00684626814194,0.00689788952523,808000,0.00113391888255,0.0,2.456334,0.110452,581.809998,584.659973,580.650024,581.409973,363630000.0,581.409973
122,ABC,1995-09-27,0.00677321559004,0.00682577430741,0.00684626814194,0.00680297456536,101600,0.00111831610621,-0.040405,2.466302,0.025597,581.409973,581.419983,574.679993,581.039978,411300000.0,581.039978
123,ABC,1995-09-28,0.00677321559004,0.00676315252477,0.00684626814194,0.00683460613509,790400,0.00112351574446,0.013465,2.477617,0.025592,581.039978,585.880005,580.690002,585.869995,367720000.0,585.869995
124,ABC,1995-09-29,0.00683651667032,0.00676315252477,0.00684626814194,0.00683460613509,103200,0.00112351574446,0.0,2.48947,0.012122,585.869995,587.609985,584.0,584.409973,335250000.0,584.409973
125,ABC,1995-10-02,0.0065833123492,0.00657528717686,0.00652634906989,0.00648653736398,4956800,0.00106629809879,-0.148171,2.498629,0.137395,584.409973,585.049988,580.539978,581.719971,304990000.0,581.719971
126,ABC,1995-10-03,0.00664661342948,0.00657528717686,0.00652634906989,0.00664475596467,60000,0.0010923071025,0.067353,2.506172,0.070042,581.719971,582.340027,578.47998,582.340027,385940000.0,582.340027
127,ABC,1995-10-04,0.00645671018864,0.00657528717686,0.00652634906989,0.00645490579425,186400,0.00106109846054,-0.080818,2.512368,0.134696,582.340027,582.340027,579.909973,581.469971,339380000.0,581.469971
128,ABC,1995-10-05,0.00645671018864,0.00651266539423,0.00652634906989,0.00658147257453,155200,0.00108190435057,0.053879,2.52045,0.061959,581.469971,582.630005,579.580017,582.630005,367480000.0,582.630005
129,ABC,1995-10-06,0.0065833123492,0.00657528717686,0.00652634906989,0.00664475596467,85600,0.0010923071025,0.026939,2.527454,0.026938,582.630005,584.539978,582.099976,582.48999,313680000.0,582.48999
130,ABC,1995-10-09,0.00664661342948,0.00657528717686,0.00652634906989,0.00651818918439,230400,0.00107150121248,-0.053879,2.534997,0.064653,582.48999,582.48999,576.349976,578.369995,275320000.0,578.369995
131,ABC,1995-10-10,0.00639340910836,0.00651266539423,0.00646236525548,0.00639162240411,466400,0.00105069532245,-0.053879,2.541462,0.09698,578.369995,578.369995,571.549988,577.52002,412710000.0,577.52002
132,ABC,1995-10-11,0.0065833123492,0.00651266539423,0.00646236525548,0.00639162240411,168000,0.00105069532245,0.0,2.547927,0.079469,577.52002,579.52002,577.080017,579.460022,340740000.0,579.460022
133,ABC,1995-10-12,0.0065833123492,0.00651266539423,0.00646236525548,0.00658147257453,76800,0.00108190435057,0.080819,2.558703,0.012126,579.460022,583.119995,579.460022,583.099976,344060000.0,583.099976
